Job Title,Company,Location,Experience Required,Job URL,Posted Date,Source,Description,Priority Score,Days Since Posted,Freshness,Salary,Deadline,Days Until Deadline,Skills Match %,Ready to Apply,Applied,Applied Date,Application Method,Application Error,Status,Notes
"Android Engineer, Terminal",Stripe,,,https://stripe.com/jobs/listing/android-engineer-terminal/7543559,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Android Engineer, Terminal OS Platform",Stripe,,,https://stripe.com/jobs/listing/android-engineer-terminal-os-platform/7557403,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, AI Security",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-ai-security/7826765,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Core Technology",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-core-technology/6042172,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Data",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-data/7913700,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Expansion",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-expansion/7775622,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Forward Deployed Engineering",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-forward-deployed-engineering/7249744,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Payments and Risk",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-payments-and-risk/7232592,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Payments Experiences",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-payments-experiences/7895287,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer/API, Payments and Risk",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-api-payments-and-risk/4921361,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Principal Software Development Engineer - Cloud Platform,Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer-cloud-platform/san-jose-ca/R-102791/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Principal Software Development Engineer - Observability,Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer-observability/san-jose-ca/R-99820/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Principal Software Development Engineer - Observability,Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer-observability/seattle-wa/R-99820-1/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Director, Software Development Engineer - Loyalty",Expedia,,,https://careers.expediagroup.com/job/director-software-development-engineer-loyalty/san-jose-ca/R-101804/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Development Engineer, Loyalty - Full Stack",Expedia,,,https://careers.expediagroup.com/job/senior-software-development-engineer-loyalty-full-stack/san-jose-ca/R-103344/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Software Development Engineer,Expedia,,,https://careers.expediagroup.com/job/senior-software-development-engineer/san-jose-ca/R-101964/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Machine Learning Engineer,Expedia,,,https://careers.expediagroup.com/job/senior-machine-learning-engineer/san-jose-ca/R-105618/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Machine Learning Engineer,Expedia,,,https://careers.expediagroup.com/job/senior-machine-learning-engineer/seattle-wa/R-105618-1/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Principal Software Development Engineer (Kubernetes),Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer-kubernetes/seattle-wa/R-106599-1/,,Expedia,,25,None,Unknown,,,,1.2,Yes,No,,,,Not Applied,
Principal Software Development Engineer (Kubernetes),Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer-kubernetes/san-jose-ca/R-106599/,,Expedia,,25,None,Unknown,,,,1.2,Yes,No,,,,Not Applied,
Principal Software Development Engineer,Expedia,,,https://careers.expediagroup.com/job/principal-software-development-engineer/austin-tx/R-101767/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Development Engineer II,Expedia,,,https://careers.expediagroup.com/job/software-development-engineer-ii/austin-tx/R-107327/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Development Engineer II,Expedia,,,https://careers.expediagroup.com/job/software-development-engineer-ii/austin-tx/R-107380/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Development Engineer II - (Full Stack - Frontend Focus),Expedia,,,https://careers.expediagroup.com/job/software-development-engineer-ii-full-stack-frontend-focus/austin-tx/R-106200/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Development Engineer III - AI Engineer,Expedia,,,https://careers.expediagroup.com/job/software-development-engineer-iii-ai-engineer/austin-tx/R-102785/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"(Contract) Senior Data Scientist, Platform Inference – MarTech DS Measurement",Airbnb,,,https://careers.airbnb.com/positions/7732569/,,Airbnb,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Android Software Engineer, Quality Platform",Airbnb,,,https://careers.airbnb.com/positions/7744247/,,Airbnb,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Analytics Engineer, GFCO Analytics",Coinbase,,,https://www.coinbase.com/careers/positions/8024880,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Analytics Engineer,Coinbase,,,https://www.coinbase.com/careers/positions/7843712,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Analytics Engineer,Coinbase,,,https://www.coinbase.com/careers/positions/8020892,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Analytics Engineer (Platform - Financial Analytics),Coinbase,,,https://www.coinbase.com/careers/positions/7736521,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Data Scientist, CX Analytics",Coinbase,,,https://www.coinbase.com/careers/positions/8009392,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Site Reliability Engineer, Core AI Infrastructure",Coinbase,,,https://www.coinbase.com/careers/positions/7847431,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, CDP - Money Movement",Coinbase,,,https://www.coinbase.com/careers/positions/8013129,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Staff Software Engineer, Data Platform",Coinbase,,,https://www.coinbase.com/careers/positions/7711287,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Staff Software Engineer, Payments",Coinbase,,,https://www.coinbase.com/careers/positions/7769273,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Software Engineer, Enterprise Apps",Coinbase,,,https://www.coinbase.com/careers/positions/7958901,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Staff Software Engineer, Backend - Platform (FinHub - Transfer)",Coinbase,,,https://www.coinbase.com/careers/positions/7761563,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Staff Software Engineer, Solana Staking Protocol",Coinbase,,,https://www.coinbase.com/careers/positions/7684298,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Software Engineer - AI Platform Team,Coinbase,,,https://www.coinbase.com/careers/positions/7997420,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Software Engineer - Blockchain Network,Coinbase,,,https://www.coinbase.com/careers/positions/7967649,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
