Job Title,Company,Location,Experience Required,Job URL,Posted Date,Source,Description,Priority Score,Days Since Posted,Freshness,Salary,Deadline,Days Until Deadline,Skills Match %,Ready to Apply,Applied,Applied Date,Application Method,Application Error,Status,Notes
Sr Software Engineer - Engineer,Uber,,,https://www.uber.com/en/jobs/300427/,,Uber,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Android Engineer, Terminal",Stripe,,,https://stripe.com/jobs/listing/android-engineer-terminal/7543559,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Android Engineer, Terminal OS Platform",Stripe,,,https://stripe.com/jobs/listing/android-engineer-terminal-os-platform/7557403,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, AI Security",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-ai-security/7826765,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Core Technology",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-core-technology/6042172,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Credit Decisions",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-credit-decisions/8084195,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Data",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-data/7913700,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Developer SDKs (Golang)",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-developer-sdks-golang/7557899,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Backend Engineer, Payments and Risk",Stripe,,,https://stripe.com/jobs/listing/backend-engineer-payments-and-risk/6163230,,Stripe,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Développeur(-euse) de logiciels II (contenu) / Software Developer II (Content),Expedia,,,https://careers.expediagroup.com/job/d-veloppeur-euse-de-logiciels-ii-contenu-software-developer-ii-content/montreal-quebec/R-106559/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Développeur logiciel III (généraliste – Contenu) - Software Developer III (Full Stack - Content),Expedia,,,https://careers.expediagroup.com/job/d-veloppeur-logiciel-iii-g-n-raliste-contenu-software-developer-iii-full-stack-content/montreal-quebec/R-106556/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Développeur logiciel III (Connectivité des partenaires) / Software Developer III (Partner Connectivity),Expedia,,,https://careers.expediagroup.com/job/d-veloppeur-logiciel-iii-connectivit-des-partenaires-software-developer-iii-partner-connectivity/montreal-quebec/R-106668/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Développeur(-euse) principal(e) de logiciels (contenu) /Principal Software Development Engineer,Expedia,,,https://careers.expediagroup.com/job/d-veloppeur-euse-principal-e-de-logiciels-contenu-principal-software-development-engineer/montreal-quebec/R-107278/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Développeur(-euse) principal d’application mobile − Android / Senior Mobile Developer – Android,Expedia,,,https://careers.expediagroup.com/job/d-veloppeur-euse-principal-d-application-mobile-android-senior-mobile-developer-android/montreal-quebec/R-103195/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Développeur(-euse) de logiciels sénior(e) (contenu) / Senior Software Development Engineer,Expedia,,,https://careers.expediagroup.com/job/d-veloppeur-euse-de-logiciels-s-nior-e-contenu-senior-software-development-engineer/montreal-quebec/R-106558/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Development Engineer, Advertising Technology",Expedia,,,https://careers.expediagroup.com/job/senior-software-development-engineer-advertising-technology/chicago-il/R-100032/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Software Development Engineer - GenAI Platform,Expedia,,,https://careers.expediagroup.com/job/senior-software-development-engineer-genai-platform/chicago-il/R-104200/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Development Engineer II - (Full Stack - Frontend Focus),Expedia,,,https://careers.expediagroup.com/job/software-development-engineer-ii-full-stack-frontend-focus/austin-tx/R-106200/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Development Engineer III - AI,Expedia,,,https://careers.expediagroup.com/job/software-development-engineer-iii-ai/austin-tx/R-108181/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Software Development Engineer III - AI Engineer,Expedia,,,https://careers.expediagroup.com/job/software-development-engineer-iii-ai-engineer/austin-tx/R-102785/,,Expedia,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"(Contract) Senior Data Scientist, Platform Inference – MarTech DS Measurement",Airbnb,,,https://careers.airbnb.com/positions/7732569/,,Airbnb,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Analytics Engineer, GFCO Analytics",Coinbase,,,https://www.coinbase.com/careers/positions/8024880,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Analytics Engineer (Platform - Financial Analytics),Coinbase,,,https://www.coinbase.com/careers/positions/7736521,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Data Scientist, CX Analytics",Coinbase,,,https://www.coinbase.com/careers/positions/8009392,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Staff Applied Data Scientist, Pricing",Coinbase,,,https://www.coinbase.com/careers/positions/8083051,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, CDP - Money Movement",Coinbase,,,https://www.coinbase.com/careers/positions/8013129,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, Consumer",Coinbase,,,https://www.coinbase.com/careers/positions/8067033,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, Full Stack (Coinbase Advisor - Agentic Trading)",Coinbase,,,https://www.coinbase.com/careers/positions/8070574,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Staff Software Engineer, Data Platform",Coinbase,,,https://www.coinbase.com/careers/positions/7711287,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Staff Software Engineer, Payments",Coinbase,,,https://www.coinbase.com/careers/positions/7769273,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Staff Software Engineer, Solana Staking Protocol",Coinbase,,,https://www.coinbase.com/careers/positions/7684298,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Software Engineer - Blockchain Network,Coinbase,,,https://www.coinbase.com/careers/positions/7967649,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Software Engineer - Data Platform,Coinbase,,,https://www.coinbase.com/careers/positions/7812407,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
Senior Software Engineer - Trading,Coinbase,,,https://www.coinbase.com/careers/positions/7866674,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, Backend - Platform (Core AI Automation)",Coinbase,,,https://www.coinbase.com/careers/positions/8051871,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, Backend (Consumer - Prediction Markets)",Coinbase,,,https://www.coinbase.com/careers/positions/7997836,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, Backend (Consumer - Risk)",Coinbase,,,https://www.coinbase.com/careers/positions/7930686,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, Data Engineering Platform",Coinbase,,,https://www.coinbase.com/careers/positions/8082199,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
"Senior Software Engineer, Data Layer",Coinbase,,,https://www.coinbase.com/careers/positions/8064873,,Coinbase,,25,None,Unknown,,,,0.0,Yes,No,,,,Not Applied,
